brands,countries,quantity,categories,labels,nutriscore_grade,ecoscore_grade,nova_group,energy-kcal_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,total_macronutrients,sugar_carb_ratio,saturated_fat_ratio,fiber_carb_ratio,protein_energy_pct,carb_energy_pct,fat_energy_pct,macronutrient_balance
Milbona,France,250 g,"Dairies,Fermented foods,Fermented milk products,Cheeses,Italian cheeses,Stretched-curd cheeses,Mozzarella,Grated cheese,Grated Mozzarella","Vegetarian,Nutriscore,Triman",d,c,3.0,304.0,22.2,14.55,2.6,0.0,0.0,20.75,1.17,0.468,45.55,0.0,0.6554054054054055,0.0,27.302631578947366,3.421052631578948,65.72368421052632,1.0064655172413794
"Activia, Activia yoghurt cereals/fibres, Danone","France,Allemagne",0.48 kg,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Desserts, Desserts lactés, Desserts lactés fermentés, Yaourts au Bifidus","Source de fibres alimentaires, Point Vert, Riche en fibres, Nutriscore, Nutriscore B, Triman",c,unknown,4.0,107.0,3.7,2.2,13.4,12.5,2.3,3.9,0.13,0.052,21.0,0.9328358208955224,0.5945945945945946,0.17164179104477612,14.57943925233645,50.09345794392524,31.121495327102807,3.6808510638297873
Bonduelle,"France, Belgique, Luxembourg",300 g,"Snacks, Snacks salés, Amuse-gueules, Plats préparés, Plats à base de semoule, Taboulés, Taboulés orientaux, en:Vegetables - Prepared/Processed (Perishable)","Vegetarian, No artificial flavors, No preservatives, Vegan, Green Dot, Made in France, Triman, en:nutriscore-grade-b",c,a,4.0,178.0,6.0,0.6,25.0,4.0,2.0,5.0,0.95,0.38,36.0,0.16,0.09999999999999999,0.08,11.235955056179774,56.17977528089888,30.337078651685395,4.285714285714286
Brossard,"France,Suisse",400 g,"Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Cakes aux fruits","Point Vert, Fabriqué en France, Sans huile de palme, Nutriscore, Nutriscore C, Triman",d,c,4.0,345.0,8.9,0.9,61.0,31.112499999999997,3.2,4.2,0.39,0.156,74.10000000000001,0.5100409836065574,0.10112359550561797,0.05245901639344262,4.869565217391305,70.72463768115942,23.217391304347828,6.585858585858586
"WW, Weight Watchers",France,300 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Plats préparés,Frais,Plats à base de pâtes,Pâtes alimentaires,Plats préparés au poisson,Plats préparés frais,Plats aux fruits de mer,Plats préparés à réchauffer au micro-ondes,Plats aux noix de Saint-Jacques,Plats préparés à faible teneur en matières grasses,Torti,Platss-prepares-a-base-de-mollusques","Peu ou pas de matière grasse,Peu de matière grasse,Sans conservateurs,Experimentation Etiquetage Nutritionnel 2016,Cuisiné en France,Nutriscore,Expérimentation Nutriscore,Expérimentation Nutriscore B,Nutriscore A,Triman",b,unknown,4.0,110.0,2.4,0.7,15.0,2.1,1.1,6.6,0.57,0.228,24.0,0.14,0.2916666666666667,0.07333333333333333,24.0,54.54545454545454,19.636363636363637,6.352941176470589
Brioche Pasquier,France,630 g e,"Snacks, Snacks sucrés, Viennoiseries, Brioches, Brioches tressées","Point Vert,Fabriqué en France,Nutriscore,Nutriscore D,Farine de blé français,Triman,Sans conservateurs",d,c,4.0,342.0,13.0,5.0,50.0,14.0,2.6,8.0,0.92,0.368,71.0,0.28,0.38461538461538464,0.052000000000000005,9.35672514619883,58.47953216374269,34.21052631578947,4.142857142857143
Fleury Michon,France,280 g,"Viandes et dérivés,Plats préparés,Plats préparés à la viande,Plats à base de riz,Plats à la volaille,Risottos,Plats au poulet,Plats préparés à réchauffer au micro-ondes,Risottos aux légumes,Risottos au poulet,Risottos aux champignons,Risottos aux cèpes","No preservatives, No colorings, No palm oil, Nutriscore, Nutriscore experiment, Nutriscore experiment Grade B, Nutriscore Grade B, Triman, en:cooked-in-france",c,c,4.0,129.0,5.6,2.9,14.0,0.8,0.5,5.6,0.66,0.264,25.200000000000003,0.05714285714285715,0.5178571428571429,0.03571428571428571,17.364341085271317,43.41085271317829,39.06976744186046,2.96969696969697
"Intersnack, Monster Munch, Vico","France,Suisse",85 g,"snacks, snacks-sales, amuse-gueules, biscuits-aperitifs, biscuits-aperitifs-souffles, biscuits-aperitifs-souffles-a-base-de-pomme-de-terre","Sans conservateurs, Fabriqué en France, Sans colorants, Sans huile de palme",d,b,4.0,494.0,25.0,2.8,61.0,3.7,4.8,4.3,1.8,0.72,90.3,0.060655737704918035,0.11199999999999999,0.07868852459016393,3.4817813765182186,49.392712550607285,45.546558704453446,2.5115384615384615
Vico,France,120g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Snacks,Céréales et pommes de terre,Snacks salés,Amuse-gueules,Chips et frites,Chips,Chips de pommes de terre,Chips de pommes de terre à l'huile de tournesol","Sans huile de palme,Nutriscore,Nutriscore B,Triman",c,a,3.0,480.0,27.0,2.4,50.0,0.64,5.4,6.2,0.89,0.356,83.2,0.0128,0.08888888888888889,0.10800000000000001,5.166666666666667,41.66666666666667,50.625,2.007142857142857
"Bio Village, Marque Repère","France,La Réunion",1 l,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Légumineuses et dérivés,Substituts de produits laitiers,Substituts du lait,Boissons à base de végétaux,Boissons végétales,Boissons végétales de légumineuses,Boissons sans sucre ajouté,Boissons végétales de soja,Boissons de soja nature non sucrées","Low or no salt, Low or no sugar, Organic, Certified by Ecocert, EU Organic, FR-BIO-01, FSC, FSC Mix, Green Dot, No added salt, No added sugar, Nutriscore, Nutriscore Grade A, AB Agriculture Biologique, Triman, fr:FSC-C014047, en:rich-in-vegetable-protein",b,a-plus,1.0,37.0,1.8,0.4,1.1,0.7,0.7,3.7,0.01,0.004,6.6000000000000005,0.6363636363636362,0.22222222222222224,0.6363636363636362,40.0,11.891891891891893,43.78378378378378,1.7142857142857146
Scott’s,Royaume-Uni,1 kg,"plant-based-foods-and-beverages, plant-based-foods, breakfasts, cereals-and-potatoes, seeds, cereals-and-their-products, breakfast-cereals, cereal-grains, oat, it:avena","Vegetarian, Vegan, Lablea",unknown,b,1.0,374.0,8.0,1.5,60.0,1.0,9.0,11.0,0.39,0.156,79.0,0.016666666666666666,0.1875,0.15,11.76470588235294,64.1711229946524,19.25133689839572,7.888888888888889
"Coca-Cola,Coca-Cola Company",Deutschland,"1,25 L","Getränke und Getränkezubereitungen,Getränke,Kohlensäurehaltige Getränke,Getränke mit Süßstoff,Erfrischungsgetränke,Kalorienarme Getränke,Cola,Kalorienarme Erfrischungsgetränke,Kalorienarme Colas","Zuckerarm oder zuckerfrei,Enthält eine Phenylalaninquelle,Ohne Zucker",c,not-applicable,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arla,United Kingdom,1000,"Dairies, Milks, Semi-skimmed milks, Lactose-free milk","No lactose, en:vegetarian",b,d,3.0,38.0,1.5,1.0,2.6,2.6,2.9,3.4,0.07,0.028,7.5,1.0,0.6666666666666666,1.0,35.78947368421053,27.368421052631582,35.526315789473685,2.4
Weetabix,"Portugal,Espanha,Reino Unido",430 g,"Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Pequenos alomoços,Cereais e Batatas,Cereais e seus produtos,Cereias para pequeno-almoçco","Vegetariano,Kosher,Vegano,Contém glúten,Ponto Verde,en:Kashrut division of the London Beth Din,Sem intensificador de sabor,Sem glutamato monossódico,Sem óleo de palma,Nutriscore,Nutri-Score grau A,Sem sulfitos",a,e,3.0,362.0,2.0,0.6,69.0,4.2,9.05,12.0,0.28,0.112,83.0,0.06086956521739131,0.3,0.13115942028985508,13.259668508287293,76.24309392265194,4.972375690607735,27.0
James White,United Kingdom,1 litre,"Plant-based foods and beverages, Beverages, Plant-based beverages, Vegetable-based foods and beverages, Juices and nectars, Vegetable-based beverages, Vegetable juices, Beetroot juices","Organic, EU Organic, Non-EU Agriculture, EU Agriculture, EU/non-EU Agriculture, GB-ORG-05, Soil Association Organic",b,unknown,1.0,34.0,0.0,0.0,7.6,6.8,2.9,0.8,0.08,0.032,8.4,0.8947368421052632,0.0,0.3815789473684211,9.411764705882353,89.41176470588235,0.0,8.4
Tesco,"France,Ireland,United Kingdom",500 g,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Cereals with fruits, Mueslis, Mueslis with fruits","Low or no salt, Vegetarian, Source of fibre, No added salt",c,b,3.0,450.0,16.2,2.8,62.6,16.8,7.6,9.8,0.02,0.008,88.6,0.268370607028754,0.1728395061728395,0.12140575079872204,8.71111111111111,55.64444444444444,32.4,4.209302325581396
"Nestlé, Chocapic",France,645 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales pour petit déjeuner enrichies en vitamines et minéraux,Céréales extrudées,Pétales de blé chocolatés,Céréales chocolatées pour petit déjeuner non fourrées mais enrichies en vitamines et minéraux,Céréales pour petit déjeuner riches en fibres","Made in France, No colorings, Nutri-Score A/B, Rainforest Alliance, Triman, en:nutriscore-grade-a",b,c,4.0,384.0,4.4,1.1,73.8,19.9,7.7,8.5,0.2,0.08,86.7,0.26964769647696474,0.25,0.10433604336043362,8.854166666666668,76.875,10.3125,15.240740740740739
Cola Cao,"France,Spain",325 g,"Beverages and beverages preparations,Cocoa and its products,Beverage preparations,Cocoa and chocolate powders,Instant beverages,Instant chocolate powders","Green Dot,No added sugar,Rainforest Alliance,Rainforest Alliance Cocoa,With sweeteners",c,a-plus,4.0,324.0,5.8,3.5,44.0,3.5,9.05,12.0,0.25,0.1,61.8,0.07954545454545454,0.603448275862069,0.2056818181818182,14.814814814814813,54.32098765432099,16.11111111111111,8.23529411764706
Nature Valley,"France,United Kingdom",40 g,"Snacks,Sweet snacks,Nut bars,Peanut bars,Protein bars,Cereal bars","No gluten,Vegetarian",not-applicable,unknown,4.0,489.0,28.3,7.4,27.5,17.2,9.05,20.75,0.925,0.37,76.55,0.6254545454545454,0.26148409893992935,0.3290909090909091,16.973415132924334,22.494887525562373,52.08588957055215,1.6467576791808873
YOSOY,España,1 l,"Alimentos de origen vegetal,Alimentos y bebidas de origen vegetal,Bebidas,Bebidas de avena,Bebidas de cereales,Bebidas de origen vegetal,Bebidas no azucaradas,Bebidas vegetales,Cereales y derivados,Cereales y patatas,Sustitutos de la leche","Bajo o sin azúcar,Sin gluten,Vegetariano,Vegano,Punto Verde,Sin aditivos,Sin lactosa,Sin azúcar",c,b,1.0,47.0,0.7,0.1,8.2,4.8,0.7,1.6,0.03,0.012,10.499999999999998,0.5853658536585367,0.14285714285714288,0.08536585365853659,13.617021276595745,69.78723404255318,13.404255319148936,5.764705882352941
Hacendado,Spain,200,"Dairies,Creams,UHT Creams,Unfermented creams","No gluten,Do not freeze,FSC,FSC Mix,Green Dot",d,b,4.0,163.0,15.0,10.0,5.0,3.0,2.9,2.0,0.1,0.04,22.0,0.6,0.6666666666666666,0.58,4.9079754601226995,12.269938650306749,82.82208588957054,0.4375
Crosta & Mollica,United Kingdom,150g,"snacks, salty-snacks, appetizers, da:crackers",Made in Italy,e,b,3.0,426.0,11.0,4.7,72.0,11.0,1.5,9.0,2.0,0.8,92.0,0.1527777777777778,0.4272727272727273,0.020833333333333332,8.450704225352112,67.6056338028169,23.239436619718308,6.75
Lesieur,Morocco,220 g,"Condiments,Sauces,Mayonnaises","Vegetarian, Vegan",e,c,4.0,653.0,52.0,5.4,1.8,1.2,2.9,0.7,1.55,0.62,54.5,0.6666666666666666,0.10384615384615385,1.0,0.4287901990811639,1.10260336906585,71.66921898928025,0.04716981132075472
Soreen,"United States, en:united-kingdom",500 g,"Snacks, Sweet snacks, Biscuits and cakes, Cakes","Vegetarian, Vegan",c,unknown,4.0,307.0,1.67,0.333,63.3,19.0,3.67,8.0,0.492,0.197,72.97,0.3001579778830964,0.19940119760479044,0.05797788309636651,10.423452768729643,82.47557003257329,4.8957654723127035,26.704119850187265
Siggi's,France,140 g,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Fromages blancs - petit suisses et skyr,Skyrs","Sans arômes artificiels,Sans conservateurs,Sans colorants,Sans édulcorants,Triman",b,b,4.0,86.0,1.9,1.4,8.4,7.7,2.9,8.7,0.14,0.056,19.0,0.9166666666666666,0.7368421052631579,0.34523809523809523,40.46511627906976,39.06976744186046,19.883720930232556,5.8965517241379315
alpro,"Austria,Belgium,Finland,France,Germany, Schweiz",0.4 kg,"Pflanzliche Lebensmittel und Getränke, Fermentierte Lebensmittel, en:Dairy substitutes, Desserts, en:Vegan products, Milchfreie Nachtische, Fermentierte Lebensmittel ohne Milch, Pflanzenbasierte Joghurts, Sojajoghurt, Einfacher Soja-Joghurt","Low or no sugar, No gluten, Vegetarian, Source of proteins, Vegan, European Vegetarian Union, European Vegetarian Union Vegan, Green Dot, High proteins, No lactose, No sugar, Nutriscore, Nutriscore Grade A, fr:Entrepreneurs + Engagés, Triman, de:proterra-certifié, en:certified-b-corporation",a,a,4.0,61.0,3.3,0.6,0.0,0.0,1.3,5.8,0.33,0.132,9.1,0.0,0.18181818181818182,0.0,38.0327868852459,0.0,48.68852459016394,1.3488372093023255
Ace,Marruecos,500 g,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao","Vegetarian, Vegan",unknown,unknown,4.0,280.0,7.02,1.5,18.0,4.2,2.9,6.2,0.39,0.156,31.22,0.23333333333333334,0.2136752136752137,0.1611111111111111,8.857142857142858,25.71428571428571,22.564285714285713,3.0174563591022445
"Garden gourmet, Herta, Sensational","France,Espagne",226 g,"Alternatives à la viande,Substituts de viande,Substituts de viande à partir de protéines de soja ou blé,Galettes végétariennes,Galettes à base de protéines de soja et ou blé,Galettes véganes,Galettes de soja","Végétarien,Sans OGM,Source de fibres alimentaires,Source de protéines,Végétalien,Union Végétarienne Européenne,Union Végétarienne Européenne Végétalien,Riche en protéines,Nutriscore,Nutriscore A,Triman",a,b,4.0,176.0,11.0,0.7,3.9,1.3,5.9,12.4,0.94,0.376,27.3,0.33333333333333337,0.06363636363636363,1.0,28.18181818181818,8.863636363636363,56.25,1.3583333333333334
Hacendado,en:ma,1L,huile de table,"Vegetarian, Vegan",e,unknown,4.0,900.0,52.0,14.55,0.0,0.0,2.9,0.0,0.0,0.0,52.0,0.0,0.2798076923076923,0.0,0.0,0.0,52.0,0.0
Aiguebelle,en:Morocco,500 g,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Confiseries","Vegetarian, Vegan",unknown,unknown,4.0,280.0,7.02,1.5,18.0,4.2,2.9,6.2,0.39,0.156,31.22,0.23333333333333334,0.2136752136752137,0.1611111111111111,8.857142857142858,25.71428571428571,22.564285714285713,3.0174563591022445
Jaouda,en:ma,500 g,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao","Vegetarian, Vegan",unknown,unknown,4.0,280.0,7.02,1.5,18.0,4.2,2.9,6.2,0.39,0.156,31.22,0.23333333333333334,0.2136752136752137,0.1611111111111111,8.857142857142858,25.71428571428571,22.564285714285713,3.0174563591022445
HappyVore,France,150 g,"Alternatives à la viande,Substituts de viande","Végétarien,Sans arômes artificiels,Sans OGM,Source de fibres alimentaires,Source de protéines,Végétalien,100% végétal,Entreprise B certifiée,Riche en protéines,Fabriqué en France,Sans colorants artificiels,Sans colorants ni arômes artificiels,Sans huile de palme,Nutriscore,Nutriscore A",a,unknown,4.0,158.0,6.5,0.7,1.4,0.5,6.0,20.75,1.4,0.56,28.65,0.35714285714285715,0.10769230769230768,1.0,52.53164556962025,3.544303797468354,37.0253164556962,2.953333333333333
Daddy,France,750 g,"Édulcorants,Sucres,Sucres de betterave,Sucres en poudre,Sucres cristal,Sucres blancs","Origine France,Triman, Bio, Végétarien, Bio européen, Point Vert",e,a-plus,4.0,400.0,0.0,0.0,100.0,31.112499999999997,0.0,0.0,0.0,0.0,100.0,0.311125,0.0,0.0,0.0,100.0,0.0,100.0
New Covent Garden Soup Co,en:gb,2 x 280 g,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Meals, Soups, Reheatable soups, Vegetable soups, Mushroom soups","Vegetarian, Vegan",b,d,3.0,35.7,1.07,0.179,4.75,0.179,0.857,1.32,0.464,0.186,7.140000000000001,0.037684210526315785,0.1672897196261682,0.18042105263157895,14.789915966386555,53.221288515406165,26.974789915966387,2.932367149758454
Nutella,"Francia,Marruecos,Rumania,España",41.4 g,"Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas,en:Biscuits/Cookies (Shelf Stable),fr:Botanas,fr:Galletas,fr:Galletas de chocolate,fr:Galletas rellenas,fr:Galletas y pasteles,fr:Snacks dulces","Vegetariano,fr:Punto Verde",e,d,4.0,515.0,24.8,11.5,64.0,31.112499999999997,2.9,7.9,0.559,0.2236,96.7,0.48613281249999996,0.4637096774193548,0.0453125,6.135922330097088,49.70873786407767,43.33980582524272,2.7868217054263567
"Gerblé, Gerblé Bio",France,132g,"Biscuits and cakes,Biscuits","Organic,EU Organic,Nutriscore,Nutriscore Grade B,AB Agriculture Biologique",c,b,3.0,465.0,18.0,1.8,65.0,16.0,6.7,7.4,0.37,0.148,90.4,0.24615384615384617,0.1,0.10307692307692308,6.365591397849463,55.91397849462365,34.83870967741935,3.810526315789474
Hacendado,en:Morocco,500 g,Sauces au soja,"Vegetarian, Vegan",unknown,a,4.0,280.0,7.02,1.5,18.0,4.2,2.9,6.2,0.39,0.156,31.22,0.23333333333333334,0.2136752136752137,0.1611111111111111,8.857142857142858,25.71428571428571,22.564285714285713,3.0174563591022445
Danone,France,2 x 160 g,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Desserts lactés fermentés aux fruits,Yaourts,Spécialités laitières,Spécialités laitières aux fruits",source de protéines,a,b,4.0,56.0,0.1,0.1,4.4,4.0,2.9,9.4,0.09,0.036,13.9,0.9090909090909091,1.0,0.6590909090909091,67.14285714285715,31.428571428571434,1.6071428571428574,12.545454545454545
Jacquet,France,350 g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains spéciaux, Pains Burger","Sans additifs, Nutriscore, Nutriscore A",c,a,4.0,270.0,5.0,0.6,44.0,4.8,5.8,9.4,1.1,0.44,58.4,0.10909090909090909,0.12,0.1318181818181818,13.925925925925927,65.18518518518519,16.666666666666664,8.9
"Carrefour BIO, Carrefour","France, Italie, Espagne",375 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Muesli-croustillant-au-graines-de-courge-et-de-tournesol,Mueslis","Organic, EU Organic, EU Agriculture, FR-BIO-01, No palm oil, Nutriscore, Nutriscore Grade A, AB Agriculture Biologique, en:eu-non-eu-agriculture",c,a,3.0,425.0,14.0,1.9,61.0,15.0,6.2,11.0,0.02,0.008,86.0,0.2459016393442623,0.1357142857142857,0.10163934426229508,10.352941176470589,57.41176470588235,29.64705882352941,4.8
Panzani,en:fr,425 g,"Condiments, Sauces, Sauces provençales, en:Cooking Sauces","Nutriscore, Nutriscore A, Triman, Végétarien",a,b,4.0,56.0,1.8,0.3,7.8,6.3,1.3,1.5,0.89,0.356,11.1,0.8076923076923077,0.16666666666666666,0.16666666666666669,10.714285714285714,55.714285714285715,28.928571428571427,3.321428571428572
Alesto,en:gb,250g,"Plant-based foods and beverages, Plant-based foods, Seeds",en:vegan,a,unknown,1.0,577.0,46.3,6.0,12.7,1.33,8.67,20.75,3.33e-05,1.33e-05,79.75,0.1047244094488189,0.12958963282937366,0.6826771653543308,14.384748700173311,8.804159445407278,72.21837088388214,0.7071881606765329
"San Pellegrino, Nestlé",United Kingdom,33cl,"Beverages, Carbonated drinks, Sodas, Lemonade, Lemonade with sugar and artificial sweeteners",Made with Italian lemons,d,not-applicable,4.0,23.3,0.0,1.5,5.45,4.45,0.0303,0.0909,7.58e-06,3.03e-06,5.540900000000001,0.8165137614678899,0.0,0.005559633027522936,1.5605150214592274,93.56223175965665,0.0,5.540900000000001
